,airline_sentiment,tweet_coord,lat,long,lat_rad,lon_rad,x,y,z,city
162,0,"[33.84445776, -116.55139365]",33.84445776,-116.55139365,0.5906972214641448,-2.0342055669805115,-0.37125731391624145,-0.7429573197189949,0.5569402373142603,Palm Springs
163,0,"[40.73074756, -73.95248962]",40.73074756,-73.95248962,0.7108856517206465,-1.29071443391593,0.20947760607798266,-0.7282555519850094,0.6525051597917421,Long Island City
164,0,"[33.89611413, -84.33113356]",33.89611413,-84.33113356,0.5915987952002733,-1.4718559425610869,0.08199155195064992,-0.8259906602122095,0.55768881524639,Chamblee
165,0,"[33.89638659, -84.33108377]",33.89638659,-84.33108377,0.5916035505243532,-1.4718550735616525,0.08199200777168839,-0.825987949930971,0.5576927623973609,Chamblee
166,0,"[25.08347991, -77.3225763]",25.08347991,-77.3225763,0.43778931228735096,-1.3495335425595347,0.19876458962005794,-0.8836113136376703,0.4239383024977578,Nassau
167,1,"[42.3613256, -71.0167387]",42.3613256,-71.0167387,0.7393446072293625,-1.2394759143434777,0.24036155166765877,-0.6987236869349973,0.6738037798913562,Winthrop
168,2,"[39.74529398, -104.99225976]",39.74529398,-104.99225976,0.6936862421240813,-1.8324606219211514,-0.19890416703434607,-0.7427217877705428,0.6393758505818793,Denver
169,0,"[18.47240961, -68.39941149]",18.47240961,-68.39941149,0.32240436847154164,-1.1937949369269405,0.34916648687565865,-0.881867413011468,0.3168479608761456,Punta Cana
170,0,"[18.4729405, -68.39820768]",18.4729405,-68.39820768,0.3224136342500076,-1.193773926478872,0.3491839343717994,-0.8818573469906373,0.31685674923420115,Punta Cana
171,0,"[18.47233225, -68.39941165]",18.47233225,-68.39941165,0.3224030182848323,-1.1937949397194674,0.3491666419019078,-0.8818678117461158,0.31684668025570684,Punta Cana
172,1,"[18.4710809, -68.39995916]",18.4710809,-68.39995916,0.3223811781072375,-1.193804495571655,0.3491607622262222,-0.8818775821204399,0.3168259652790635,Punta Cana
173,0,"[43.59688282, -72.96820686]",43.59688282,-72.96820686,0.7609091488151504,-1.273535458983313,0.21212259890838478,-0.6924472744459865,0.6895801441055833,Rutland
174,0,"[29.81532281, -95.40830048]",29.81532281,-95.40830048,0.5203755505794677,-1.6651889771080863,-0.0817765683942997,-0.863770093083112,0.4972060127923278,Houston
175,2,"[41.9413787, -87.8932425]",41.9413787,-87.8932425,0.732015151140819,-1.5340264718788121,0.02734432348456859,-0.7433262670819147,0.668369919011349,Franklin Park
176,2,"[41.9808176, -87.9063373]",41.9808176,-87.9063373,0.7327034897991839,-1.5342550192537023,0.02715762343816858,-0.7428725633461071,0.6688817669190683,Bensenville
177,2,"[41.9809313, -87.9063148]",41.9809313,-87.9063148,0.7327054742385434,-1.5342546265546206,0.02715786667046055,-0.7428712262106155,0.6688832420880687,Bensenville
178,0,"[33.99585652, -117.35791469]",33.99585652,-117.35791469,0.5933396283095814,-2.0482820146151206,-0.38100075663388877,-0.7363482665759983,0.559132948192938,Rubidoux
179,2,"[33.94238375, -118.39906416]",33.94238375,-118.39906416,0.5924063524129198,-2.066453500872014,-0.39456567410884785,-0.729762438006651,0.5583589462788426,El Segundo
180,2,"[41.86591706, -87.6231238]",41.86591706,-87.6231238,0.7306980970638645,-1.5293120111926053,0.03088486963373365,-0.7440679703439593,0.667389676527835,Chicago
181,0,"[41.86590405, -87.62282728]",41.86590405,-87.62282728,0.7306978699965286,-1.5293068359423072,0.030888726656917716,-0.7440679619090288,0.6673895074288015,Chicago
182,0,"[41.86589387, -87.62303178]",41.86589387,-87.62303178,0.7306976923220109,-1.5293104051406277,0.030886075848511704,-0.7440681906283511,0.6673893751130083,Chicago
183,0,"[39.77848558, -104.90007634]",39.77848558,-104.90007634,0.6942655448280862,-1.8308517177264025,-0.19761366829436866,-0.7426827814319449,0.6398211658485153,Commerce City
184,0,"[39.77390684, -104.84537303]",39.77390684,-104.84537303,0.6941856307394935,-1.8298969648551635,-0.1969175994579906,-0.7429205367733999,0.6397597479241922,Aurora
185,0,"[39.83426941, -104.69960636]",39.83426941,-104.69960636,0.695239156330959,-1.8273528565239956,-0.19485575649223136,-0.7427667564216514,0.6405691061210331,Aurora
186,0,"[39.83426941, -104.69960636]",39.83426941,-104.69960636,0.695239156330959,-1.8273528565239956,-0.19485575649223136,-0.7427667564216514,0.6405691061210331,Aurora
187,0,"[41.86591215, -87.6231126]",41.86591215,-87.6231126,0.7306980113681981,-1.529311815715729,0.030885017453733912,-0.7440680214498616,0.6673896127095258,Chicago
188,0,"[39.84913886, -104.67403666]",39.84913886,-104.67403666,0.6954986771914197,-1.8269065810702483,-0.19448213986178778,-0.7426927980783047,0.6407683707529568,Aurora
189,0,"[40.71857786, -73.99426076]",40.71857786,-73.99426076,0.7106732503866667,-1.2914434778412418,0.20898483019950545,-0.728541280662764,0.6523441906821456,New York City
190,0,"[29.98498519, -95.3338971]",29.98498519,-95.3338971,0.5233367177272374,-1.6638903931524738,-0.08051760291930096,-0.8624058383650803,0.4997730340604149,Humble
191,0,"[40.71518191, -73.99595593]",40.71518191,-73.99595593,0.7106139798779335,-1.2914730641391226,0.20897393498047961,-0.7285846283636591,0.6522992670630275,New York City
192,0,"[38.26810946, -82.12153441]",38.26810946,-82.12153441,0.6679045085905893,-1.433291162244319,0.10761833690594252,-0.7777104959540567,0.6193421332708555,Ashland
193,2,"[37.61476852, -122.40521688]",37.61476852,-122.40521688,0.6565015580495145,-2.1363740561737408,-0.424506631807143,-0.6687808115065657,0.6103493636536163,San Bruno
194,0,"[29.98384194, -95.33664018]",29.98384194,-95.33664018,0.5233167642505641,-1.6639382689301194,-0.08055981864967911,-0.8624119113464728,0.4997557511293435,Aldine
195,1,"[40.64993239, -73.78249589]",40.64993239,-73.78249589,0.7094751609185876,-1.287747483619684,0.21189420849505464,-0.7285138440478329,0.6514356633136569,Springfield Gardens
196,2,"[49.73717309, -96.67646776]",49.73717309,-96.67646776,0.8680774310548219,-1.687322671610147,-0.07514005758888885,-0.6419119710870742,0.7630878017113402,Winnipeg
197,0,"[29.98454639, -95.33856899]",29.98454639,-95.33856899,0.5233290592224797,-1.663971933015265,-0.08058827921806885,-0.8624030809900656,0.4997664005828253,Aldine
198,0,"[41.9653255, -87.87535719]",41.9653255,-87.87535719,0.7324331016461356,-1.5337143143315723,0.027565998323469728,-0.7430384767083976,0.6686807443521119,Franklin Park
199,0,"[37.78736562, -122.40865161]",37.78736562,-122.40865161,0.6595139457239085,-2.136434003521158,-0.4235593875892999,-0.6672000902447439,0.6127328004623082,San Francisco
200,2,"[33.63992689, -84.44705534]",33.63992689,-84.44705534,0.5871274843606763,-1.4738791592968596,0.08056071793738438,-0.828628487559855,0.5539718407371269,East Point
201,0,"[33.64314381, -84.44252134]",33.64314381,-84.44252134,0.5871836302064496,-1.4738000260685742,0.08062327743663802,-0.8285911516113905,0.5540185832683634,East Point
202,0,"[42.37525611, -71.24042938]",42.37525611,-71.24042938,0.7395877404953445,-1.2433800532155026,0.23757911999085465,-0.6995016224879783,0.6739834136542656,Waltham
203,2,"[43.68346133, -79.61394084]",43.68346133,-79.61394084,0.7624202288761212,-1.38952539814598,0.13037233663748576,-0.7113177217000785,0.6906736947612033,Etobicoke
204,2,"[45.58977875, -122.59182952]",45.58977875,-122.59182952,0.7956917444432449,-2.13963106116758,-0.3769427584962032,-0.5895941849099339,0.7143478521964378,Vancouver
205,0,"[28.34834331, -81.48581918]",28.34834331,-81.48581918,0.49477192824520755,-1.4221958383757458,0.1302990915586225,-0.8703779192937523,0.47483094291008054,Kissimmee
206,1,"[25.07815796, 55.13798672]",25.07815796,55.13798672,0.43769642673722436,0.9623394111849087,0.5177173268150509,0.7431799296289682,0.42385417505571377,Dubai
207,0,"[45.58986727, -122.59182577]",45.58986727,-122.59182577,0.7956932894086987,-2.1396309957177326,-0.3769421254290837,-0.5895932797287698,0.7143489333481766,Vancouver
208,0,"[37.6202411, -122.3883092]",37.6202411,-122.3883092,0.6565970725890934,-2.136078961488867,-0.4242780305501513,-0.6688568206262152,0.6104250210257407,San Bruno
209,1,"[25.0779704, 55.13808289]",25.0779704,55.13808289,0.43769315319767943,0.9623410896680504,0.5177168724943635,0.7431819370946647,0.4238512101090153,Dubai
210,0,"[25.07772121, 55.13822432]",25.07772121,55.13822432,0.43768880401171634,0.9623435580872115,0.5177160916926172,0.7431847276052255,0.4238472709088361,Dubai
211,1,"[30.15481071, -95.43911291]",30.15481071,-95.43911291,0.526300732205149,-1.6657267554621267,-0.08196038280227062,-0.8607780745943012,0.5023381350730133,Conroe
212,0,"[25.0776918, 55.13824067]",25.0776918,55.13824067,0.43768829071038334,0.9623438434485442,0.5177160039740645,0.7431850538576555,0.4238468059944773,Dubai
213,2,"[29.98445184, -95.33224657]",29.98445184,-95.33224657,0.5233274090136719,-1.663861585969571,-0.08049319173726063,-0.8624127895668787,0.4997649712369035,Humble
214,0,"[37.62025528, -122.38832698]",37.62025528,-122.38832698,0.6565973200767813,-2.1360792718084083,-0.42427815718665995,-0.6688565613930294,0.6104252170542962,San Bruno
215,0,"[40.62387603, -74.30164717]",40.62387603,-74.30164717,0.7090203916455027,-1.2968083827716268,0.2053647469031886,-0.7306889915901372,0.6510905607504824,Rahway
216,1,"[37.78194753, -122.43412918]",37.78194753,-122.43412918,0.659419382214239,-2.136878671003065,-0.4238871020932825,-0.667060581904705,0.6126580651129271,San Francisco
217,0,"[37.62068265, -122.38816957]",37.62068265,-122.38816957,0.6566047790904055,-2.136076524485633,-0.4242738806917347,-0.6688538821286842,0.6104311251272857,San Bruno
218,2,"[40.7868699, -111.9790833]",40.7868699,-111.9790833,0.7118651713375703,-1.9544036969499972,-0.28337512597170234,-0.7021159089984762,0.6532471112157828,Salt Lake City
219,0,"[40.69758992, -74.25047478]",40.69758992,-74.25047478,0.7103069417304556,-1.2959152560800125,0.20578972401876028,-0.7296984663729614,0.6520665132187288,Union
220,1,"[40.7697595, -111.974937]",40.7697595,-111.974937,0.7115665385212371,-1.9543313303632217,-0.2833973023733016,-0.7023172906650856,0.6530209738135438,Salt Lake City
221,2,"[33.82063563, -116.50768141]",33.82063563,-116.50768141,0.5902814468608066,-2.0334426444690896,-0.3707937050825503,-0.7434474983714172,0.5565948665200177,Palm Springs
222,0,"[37.78508121, -122.41114577]",37.78508121,-122.41114577,0.659474075247943,-2.1364775348252296,-0.42360152517455374,-0.6672022753306046,0.6127012907310184,San Francisco
223,1,"[40.71288929, -74.16612474]",40.71288929,-74.16612474,0.7105739661104366,-1.2944430701578233,0.20681623721361206,-0.7292271779140812,0.6522689376447938,Newark
224,0,"[40.68612449, -74.18465897]",40.68612449,-74.18465897,0.7101068322267987,-1.2947665534956454,0.20666335246392606,-0.7295871244211494,0.6519147847895839,Elizabeth
225,0,"[40.69522398, -74.1760931]",40.69522398,-74.1760931,0.710265648287551,-1.2946170508608474,0.2067441907686523,-0.7294565993275851,0.6520352055532354,Newark
226,1,"[37.6205514, -122.3867929]",37.6205514,-122.3867929,0.6566024883457622,-2.1360524970614194,-0.4242585587290407,-0.668865256974109,0.6104293106970833,San Bruno
227,0,"[40.69482181, -74.17458032]",40.69482181,-74.17458032,0.7102586290968983,-1.2945906478689893,0.2067646986430048,-0.7294555436771362,0.6520298836662021,Newark
228,0,"[37.6209902, -122.3867265]",37.6209902,-122.3867265,0.65661014685052,-2.1360513381627957,-0.42425527950650244,-0.6688618008338891,0.6104353767567098,San Bruno
229,0,"[37.6208766, -122.3867929]",37.6208766,-122.3867929,0.6566081641564898,-2.1360524970614194,-0.4242567029275266,-0.6688623312083677,0.6104338063308521,San Bruno
230,0,"[40.6867848, -74.18351089]",40.6867848,-74.18351089,0.7101183568103825,-1.294746515719569,0.2066759239776033,-0.7295757545528091,0.6519235237485322,Elizabeth
231,1,"[34.06143413, -118.39787418]",34.06143413,-118.39787418,0.5944841735196703,-2.0664327318029816,-0.3939978991548452,-0.7287484956509986,0.5600814990231109,Beverly Hills
232,1,"[38.21327338, -85.76378195]",38.21327338,-85.76378195,0.6669474384457021,-1.4968603739899828,0.05803957144125092,-0.7835670255534242,0.6185904336572587,Louisville
233,0,"[38.94549594, -77.45193731]",38.94549594,-77.45193731,0.679727132975084,-1.3517913181077401,0.1689715572213783,-0.7591671470818034,0.6285808266578435,Oak Hill
234,2,"[40.77395906, -73.8746932]",40.77395906,-73.8746932,0.7116398346703722,-1.2893566302406658,0.21032950324396898,-0.7274974972638156,0.6530764821519985,Jackson Heights
235,0,"[37.63404103, -122.40313084]",37.63404103,-122.40313084,0.6568379268041381,-2.1363376479074128,-0.4243722423356483,-0.6686228921971457,0.6106157776907979,San Bruno
236,0,"[39.99869322, -82.88004055]",39.99869322,-82.88004055,0.6981088931841326,-1.446529591783912,0.09495084728381274,-0.7601518838086991,0.6427701378736974,Gahanna
237,0,"[37.99311597, -84.52114659]",37.99311597,-84.52114659,0.6631049667685391,-1.4751722955562778,0.07524504245526094,-0.7844843579977404,0.6155667921865012,Lexington
238,0,"[37.99311597, -84.52114659]",37.99311597,-84.52114659,0.6631049667685391,-1.4751722955562778,0.07524504245526094,-0.7844843579977404,0.6155667921865012,Lexington
239,0,"[39.99838284, -82.88068344]",39.99838284,-82.88068344,0.6981034760312003,-1.44654081233114,0.09494274949959287,-0.7601564042889336,0.642765988004948,Gahanna
240,0,"[35.23908248, -120.64078264]",35.23908248,-120.64078264,0.6150380146578488,-2.105578869250817,-0.4162606394574042,-0.7027162405469617,0.5769895712316278,San Luis Obispo
241,0,"[35.23896405, -120.64046203]",35.23896405,-120.64046203,0.6150359476644157,-2.1055732735507022,-0.41625731508536784,-0.7027195959250889,0.5769878830103804,San Luis Obispo
242,2,"[40.71517211, -74.01453422]",40.71517211,-74.01453422,0.7106138088356668,-1.291797316469013,0.20873770946149034,-0.7286524576027081,0.6522991374195615,New York City
243,0,"[37.61907, -122.38607]",37.61907,-122.38607,0.6565766330382232,-2.1360398800762566,-0.4242585731176096,-0.6688839375074126,0.6104088312604837,Millbrae
244,0,"[37.61821986, -122.38745399]",37.61821986,-122.38745399,0.6565617952961204,-2.1360640352585714,-0.424279581316855,-0.6688813374109557,0.6103970784177506,Millbrae
245,2,"[35.8924655, -84.19243176]",35.8924655,-84.19243176,0.6264416996334728,-1.4694351394726444,0.08197406102519889,-0.8059606877746459,0.5862658297059933,Farragut
246,1,"[34.06979432, -117.57757056]",34.06979432,-117.57757056,0.5946300863612626,-2.052115732767953,-0.3834865469123662,-0.7342420376976853,0.5602023727321944,Rancho Cucamonga
247,1,"[13.71241507, 100.60468537]",13.71241507,100.60468537,0.23932679137158872,1.7558830026394696,-0.17878641648744628,0.9549048907121094,0.2370486595061693,Phra Pradaeng
248,0,"[34.06978184, -117.57752166]",34.06978184,-117.57752166,0.5946298685441719,-2.052114879301949,-0.38348597675131824,-0.7342424731483256,0.5602021923021346,Rancho Cucamonga
249,0,"[34.06071437, -117.59814212]",34.06071437,-117.59814212,0.5944716113378461,-2.0524747742222247,-0.38379126868217034,-0.7341829703782776,0.5600710919962386,Ontario
250,1,"[1.3523078, 103.8637764]",1.3523078,103.8637764,0.023602223610400975,1.8127648717351832,-0.23954754981569676,0.9705977590385806,0.02360003234281308,Singapore
251,0,"[38.78438914, -104.72749614]",38.78438914,-104.72749614,0.676915288867732,-1.8278396250126523,-0.19816833296906847,-0.7538985770325104,0.6263914489810797,Security-Widefield
252,1,"[-33.87144962, 151.20821275]",-33.87144962,151.20821275,-0.5911683182923821,2.6390811685435693,-0.7276460933866163,0.3998910124999863,-0.5573314461798575,Sydney
253,0,"[41.97826134, -87.91247425]",41.97826134,-87.91247425,0.7326588746456468,-1.5343621292372327,0.02707914122592231,-0.742905289655872,0.6688486007399519,Bensenville
254,1,"[35.21498347, -80.96071981]",35.21498347,-80.96071981,0.6146174075868778,-1.413031125469098,0.12835921886010804,-0.806847764204041,0.5766459887422812,Charlotte
255,1,"[40.74389886, -74.12493599]",40.74389886,-74.12493599,0.7111151852065641,-1.2937241908555426,0.20724381426775942,-0.7287386504579565,0.6526790794689735,Harrison
256,2,"[29.98425706, -95.34407392]",29.98425706,-95.34407392,0.5233240094613549,-1.6640680121688567,-0.08067137285171458,-0.8623978468762096,0.49976202667419356,Aldine
257,0,"[40.03395098, -105.24950187]",40.03395098,-105.24950187,0.6987242571830106,-1.8369503437154289,-0.20138695713383248,-0.7387041135476687,0.6432414213373768,Boulder
258,1,"[41.98084325, -87.90939435]",41.98084325,-87.90939435,0.7327039374761369,-1.5343083748416004,0.027117976073541813,-0.742873712055946,0.6688820997080833,Bensenville
259,0,"[33.5089001, -112.02901444]",33.5089001,-112.02901444,0.5848406354668572,-1.9552751597422713,-0.31273845491423485,-0.7729276978152184,0.5520665111813282,Phoenix
260,0,"[38.94494175, -77.45367931]",38.94494175,-77.45367931,0.6797174605349023,-1.3518217217433097,0.16894979642592708,-0.7591782187715446,0.6285733039435438,Oak Hill
261,0,"[41.98160558, -87.90496847]",41.98160558,-87.90496847,0.7327172426446237,-1.5342311286633021,0.027175034802660772,-0.7428627213735648,0.6688919902921067,Bensenville
262,0,"[39.85823091, -104.67802376]",39.85823091,-104.67802376,0.6956573633996757,-1.8269761690928545,-0.19450805480304176,-0.7425808905605311,0.6408901915235288,Brighton
263,0,"[29.97877958, -95.33246329]",29.97877958,-95.33246329,0.5232284094006429,-1.6638653684471258,-0.08050105148856879,-0.8624617432850106,0.49967921917868,Aldine
264,1,"[37.62006843, -122.38822083]",37.62006843,-122.38822083,0.656594058929074,-2.136077419141407,-0.42427798433295344,-0.6688590284461745,0.6104226339810851,San Bruno
265,0,"[29.98605741, -90.25189405]",29.98605741,-90.25189405,0.5233554314965433,-1.5751927073335799,-0.003807899768460178,-0.8661386796909833,0.49978924302401057,Kenner
266,0,"[33.75357228, -116.36206155]",33.75357228,-116.36206155,0.5891109705958893,-2.0309010984557965,-0.3691920357141155,-0.7449707063872423,0.555622072446875,Palm Desert
267,0,"[37.94357634, -121.69565906]",37.94357634,-121.69565906,0.6622403371148194,-2.1239899359814673,-0.41434486338782855,-0.6709952110572229,0.6148851607596287,Brentwood
268,0,"[33.75538818, -116.36197002]",33.75538818,-116.36197002,0.5891426640297763,-2.030899500955932,-0.3691830260737721,-0.7449555175025911,0.5556484231971321,Palm Desert
269,0,"[33.75536802, -116.36197857]",33.75536802,-116.36197857,0.5891423121713991,-2.030899650181583,-0.36918322405441334,-0.7449556375888131,0.555648130655934,Palm Desert
270,0,"[40.79971517, -74.25960937]",40.79971517,-74.25960937,0.712089363592378,-1.2960746847513323,0.20535776388495208,-0.7286114334688067,0.6534168407920804,West Orange
271,0,"[33.75539049, -116.36196163]",33.75539049,-116.36196163,0.5891427043468821,-2.030899354522808,-0.36918290704015,-0.7449555514907411,0.5556484567174734,Palm Desert
272,0,"[37.62063433, -122.38946673]",37.62063433,-122.38946673,0.656603935747311,-2.1360991641985576,-0.42428929900799134,-0.6688447112313208,0.6104304571408592,San Bruno
273,0,"[33.75539049, -116.36196163]",33.75539049,-116.36196163,0.5891427043468821,-2.030899354522808,-0.36918290704015,-0.7449555514907411,0.5556484567174734,Palm Desert
274,0,"[27.98622757, -82.5414547]",27.98622757,-82.5414547,0.4884518163089118,-1.4406201539007484,0.11462903674333157,-0.8755888776345103,0.46925931135997123,Town 'n' Country
275,0,"[33.75348859, -116.36209633]",33.75348859,-116.36209633,0.5891095099298385,-2.0309017054813103,-0.36919284830515986,-0.7449712094561145,0.5556208579974452,Palm Desert
276,0,"[33.75348859, -116.36209633]",33.75348859,-116.36209633,0.5891095099298385,-2.0309017054813103,-0.36919284830515986,-0.7449712094561145,0.5556208579974452,Palm Desert
277,2,"[40.54989958, -111.90404484]",40.54989958,-111.90404484,0.7077292590240658,-1.953094028757371,-0.28346083085802726,-0.7049871502913462,0.6501100486020529,South Jordan
278,0,"[36.08651969, -115.13942786]",36.08651969,-115.13942786,0.6298285841762635,-2.0095621150194884,-0.34331115190196804,-0.7315798668156,0.5890062405864753,Paradise
279,0,"[36.08652135, -115.13941959]",36.08652135,-115.13941959,0.629828613148729,-2.0095619706807595,-0.34331103905707844,-0.7315799009201734,0.5890062639999496,Paradise
280,2,"[34.01019938, -117.42860927]",34.01019938,-117.42860927,0.5935899584407341,-2.049515867799435,-0.38184452487118226,-0.7357533507277826,0.5593404738786042,Rubidoux
281,0,"[34.01352255, -117.44528297]",34.01352255,-117.44528297,0.5936479586988376,-2.0498068787629244,-0.3820436678377279,-0.7356134067922266,0.5593885515566349,Glen Avon
282,0,"[41.9797415, -87.9099894]",41.9797415,-87.9099894,0.7326847083111032,-1.5343187604233144,0.027110729963459902,-0.7428868470025269,0.6688678052287257,Bensenville
283,0,"[40.84018945, -73.93737649]",40.84018945,-73.93737649,0.712795773040752,-1.2904506600371484,0.2093244575293104,-0.7270012384325372,0.6539514284697429,Washington Heights
284,2,"[38.88839871, -94.62041633]",38.88839871,-94.62041633,0.6787305983178155,-1.6514378045663094,-0.0627009204297719,-0.7758407645888574,0.6278054655539695,Grandview
285,1,"[42.04836196, -87.74130154]",42.04836196,-87.74130154,0.7338823612723362,-1.531374601858171,0.02926619353228528,-0.7420028274709113,0.6697576382104977,Skokie
286,0,"[40.69428253, -74.17219198]",40.69428253,-74.17219198,0.7102492168853082,-1.294548963472332,0.2067967792299016,-0.7294528285110902,0.6520227473618612,Newark
287,0,"[40.69429232, -74.17208436]",40.69429232,-74.17208436,0.7102493877530419,-1.294547085148991,0.2067981189909343,-0.7294523328929987,0.6520228769136656,Newark
288,0,"[37.61833841, -122.38389799]",37.61833841,-122.38389799,0.6565638643839485,-2.13600197135037,-0.4242373906780351,-0.6689066020233523,0.6103987173317658,Millbrae
289,0,"[37.61859126, -122.38385699]",37.61859126,-122.38385699,0.6565682774489623,-2.136001255765377,-0.4242354692828366,-0.6689046307971923,0.6104022128895367,Millbrae
290,0,"[45.58931882, -122.5959928]",45.58931882,-122.5959928,0.7956837171504162,-2.139703724111262,-0.37698868826229903,-0.5895716246375104,0.7143422347478536,Vancouver
291,1,"[39.85861725, -104.67232956]",39.85861725,-104.67232956,0.6956641063047079,-1.8268767865545874,-0.1944331596779886,-0.7425960370409705,0.6408953675824778,Brighton
292,1,"[39.85861339, -104.67232131]",39.85861339,-104.67232131,0.6956640389349987,-1.8268766425649243,-0.1944330636881465,-0.7425961068062709,0.6408953158675845,Brighton
293,0,"[26.37852293, -81.78472152]",26.37852293,-81.78472152,0.46039207694132167,-1.4274126683506616,0.12801462397094718,-0.8866850084580716,0.44429939435620036,Bonita Springs
294,2,"[39.85871934, -104.67371484]",39.85871934,-104.67371484,0.6956658881113412,-1.8269009642516496,-0.19445082461034435,-0.7425902311709139,0.6408967353465654,Brighton
295,0,"[40.70773298, -74.17069948]",40.70773298,-74.17069948,0.710483971523683,-1.294522914433246,0.20677402301808825,-0.7293001603923726,0.6522007202208342,Newark
296,0,"[40.70749747, -74.17084113]",40.70749747,-74.17084113,0.7104798610987616,-1.2945253866921316,0.20677295124448797,-0.7293032507463437,0.6521976043228466,Newark
297,2,"[40.35805521, -111.78241283]",40.35805521,-111.78241283,0.7043809431161516,-1.9509711497070525,-0.28276977207725973,-0.7076047070054391,0.6475622245183247,American Fork
298,0,"[37.62006843, -122.38822083]",37.62006843,-122.38822083,0.656594058929074,-2.136077419141407,-0.42427798433295344,-0.6688590284461745,0.6104226339810851,San Bruno
299,1,"[30.09009009, -95.64621813]",30.09009009,-95.64621813,0.5251711442922169,-1.6693414234491937,-0.08512704073632377,-0.8610403252904026,0.5013610925862454,Cypress
300,0,"[38.9058375, -77.00423674]",38.9058375,-77.00423674,0.6790349626208793,-1.3439774690981847,0.1749961555397375,-0.7582474259342292,0.6280423445998108,"Washington, D.C."
301,0,"[41.19758614, -73.76914167]",41.19758614,-73.76914167,0.7190335220169816,-1.2875144085116481,0.21031393828360564,-0.7224527679886871,0.6586577604409775,Ossining
302,0,"[41.1974934, -73.76920486]",41.1974934,-73.76920486,0.7190319033986333,-1.2875155113852026,0.21031343949611964,-0.7224540235609866,0.6586565425226213,Ossining
303,2,"[41.19747574, -73.76926201]",41.19747574,-73.76926201,0.7190315951734874,-1.2875165088408702,0.21031277562396736,-0.7224544282620622,0.658656310600513,Ossining
304,0,"[41.78546237, -87.7430551]",41.78546237,-87.7430551,0.729293897824693,-1.5314052072538025,0.029364199806139937,-0.7450666754942075,0.6663432995369236,Bridgeview
305,0,"[42.88502249, -85.52894527]",42.88502249,-85.52894527,0.7484848422423169,-1.4927617007195304,0.057119583214780965,-0.7304910345855373,0.6805293539616942,Forest Hills
306,0,"[38.30097379, -122.30180037]",38.30097379,-122.30180037,0.6684780993555512,-2.134569097573319,-0.419362311875187,-0.6633194327878384,0.6197923696406068,Napa
307,0,"[35.84808282, -78.66572751]",35.84808282,-78.66572751,0.6256670757366138,-1.3729759535261805,0.15930401329276572,-0.7947642592649538,0.5856381165394273,West Raleigh
308,2,"[42.3667769, -71.0170733]",42.3667769,-71.0170733,0.7394397503628763,-1.2394817542151548,0.24033661672327236,-0.69866446610602,0.6738740790851069,Winthrop
309,0,"[39.87778809, -75.23663363]",39.87778809,-75.23663363,0.6959987005830809,-1.3131269749601933,0.19555816256198594,-0.7420787644326444,0.6411521757223474,Drexel Hill
310,1,"[39.64617884, -94.31618144]",39.64617884,-94.31618144,0.6919563565925061,-1.6461279040363666,-0.05795041143086167,-0.7678154654086659,0.6380447953664912,Liberty
311,2,"[37.6177248, -122.3913514]",37.6177248,-122.3913514,0.6565531548691254,-2.1361320578953715,-0.4243279047189515,-0.6688569287118353,0.6103902343509399,Millbrae
312,0,"[37.6170841, -122.3877223]",37.6170841,-122.3877223,0.6565419725446079,-2.136068718151487,-0.42428919470924176,-0.6688895679619097,0.610381376783985,Millbrae
313,1,"[41.52066893, -81.21118788]",41.52066893,-81.21118788,0.724672380459011,-1.4174026179617136,0.11439856139078049,-0.739925383435706,0.662890184042005,Mentor
314,2,"[39.50503682, -119.77382751]",39.50503682,-119.77382751,0.6894929636305905,-2.0904476477652616,-0.38314365126803973,-0.6697157193555664,0.6361460506369988,Sparks
315,0,"[32.73154946, -117.19636508]",32.73154946,-117.19636508,0.5712733073563719,-2.0454624420153076,-0.38446933183063736,-0.7482131643763782,0.5407036096935086,San Diego
316,0,"[42.3427148, -71.5504243]",42.3427148,-71.5504243,0.7390197874929323,-1.248790485233959,0.23391215928989678,-0.7011397871208025,0.673563731693248,Marlborough
317,0,"[32.7156489, -117.1556388]",32.7156489,-117.1556388,0.5709957902314611,-2.0447516343372185,-0.3840058705552164,-0.7486197442702276,0.5404701378132832,San Diego
318,2,"[33.43403712, -111.99678364]",33.43403712,-111.99678364,0.5835340299780025,-1.9547126261617198,-0.3125735196109447,-0.7737716648794754,0.5509765924861704,Tempe Junction
319,0,"[33.64079948, -84.4358346]",33.64079948,-84.4358346,0.5871427139291963,-1.4736833204393494,0.08072217600727807,-0.8286042976546373,0.5539845198278698,East Point
320,2,"[32.85744983, -97.03548311]",32.85744983,-97.03548311,0.5734706833423511,-1.693588671532847,-0.10288937992986058,-0.8336980529472456,0.5425507644540006,Euless
321,2,"[34.00646846, -118.48131246]",34.00646846,-118.48131246,0.5935248416026057,-2.067889004511182,-0.39531478102940815,-0.728645895175083,0.559286494870181,Santa Monica
322,2,"[40.76352814, -111.89191896]",40.76352814,-111.89191896,0.71145778077236,-1.9528823922266694,-0.2824058699727119,-0.702793073973117,0.6529386033773563,Salt Lake City
323,0,"[41.79410567, -87.74243312]",41.79410567,-87.74243312,0.7294447518679307,-1.5313943516549209,0.02936832793051597,-0.7449659056458702,0.6664557755318758,Cicero
